customer_id,plan,signup_date,region,tenure_months,monthly_revenue,status,churn
CUS-3732,Basic,2025-09-03,Americas,3,31.53,Active,No
CUS-3147,Basic,2025-09-12,EMEA,3,41.5,Active,No
CUS-1805,Basic,2023-01-04,Americas,36,34.39,Active,No
CUS-2752,Basic,2024-10-16,APAC,14,29.33,Active,No
CUS-3455,Pro,2025-10-08,EMEA,2,95.81,Active,No
CUS-1503,Enterprise,2023-01-06,APAC,36,729.9,Active,No
CUS-1780,Enterprise,2025-11-07,APAC,1,706.71,Active,No
CUS-2864,Basic,2025-05-23,EMEA,7,39.18,Churned,Yes
CUS-1201,Pro,2025-05-17,APAC,7,118.33,Active,No
CUS-3183,Pro,2023-01-23,Americas,35,150.0,Active,No
CUS-3089,Pro,2025-11-03,Americas,1,136.77,Active,No
CUS-3279,Enterprise,2023-08-25,EMEA,28,886.14,Active,No
CUS-2797,Pro,2023-09-26,APAC,27,150.0,Active,No
CUS-1379,Basic,2024-06-24,Americas,18,28.43,Active,No
CUS-3337,Enterprise,2025-03-16,APAC,9,384.92,Active,No
CUS-1419,Basic,2023-03-05,Americas,34,20.18,Active,No
CUS-2699,Enterprise,2024-09-12,APAC,15,308.83,Active,No
CUS-1392,Basic,2025-03-13,Americas,9,35.63,Active,No
CUS-3641,Pro,2024-04-07,APAC,21,102.45,Churned,Yes
CUS-2523,Enterprise,2025-05-09,Americas,7,1411.11,Active,No
CUS-2163,Pro,2025-08-30,Americas,4,150.0,Active,No
CUS-2496,Pro,2024-03-17,Americas,21,116.6,Active,No
CUS-3696,Basic,2024-01-15,Americas,23,28.22,Active,No
CUS-3028,Basic,2024-02-21,APAC,22,20.0,Active,No
CUS-2153,Basic,2024-06-06,Americas,19,35.83,Churned,Yes
CUS-2368,Basic,2024-12-26,EMEA,12,47.18,Active,No
CUS-3569,Pro,2023-09-05,APAC,28,133.1,Active,No
CUS-1065,Pro,2024-03-09,APAC,22,103.74,Active,No
CUS-3063,Basic,2024-01-19,APAC,23,48.96,Active,No
CUS-2181,Pro,2025-04-21,APAC,8,108.9,Churned,Yes
CUS-1493,Pro,2025-08-08,APAC,4,129.2,Churned,Yes
CUS-1380,Pro,2025-11-19,Americas,1,89.71,Active,No
CUS-3236,Enterprise,2025-01-22,EMEA,11,919.18,Active,No
CUS-1764,Basic,2023-11-27,Americas,25,47.8,Active,No
CUS-3265,Pro,2024-03-30,EMEA,21,150.0,Active,No
CUS-1792,Basic,2024-02-22,,22,47.76,Active,No
CUS-2077,Basic,2025-01-02,APAC,12,35.39,Active,No
CUS-1879,Pro,2023-01-08,EMEA,36,150.0,Active,No
CUS-1338,Pro,2025-09-11,EMEA,3,96.52,Active,No
CUS-3768,Pro,2025-01-02,APAC,12,109.33,Active,No
CUS-3344,Basic,2024-11-17,,13,50.0,Active,No
CUS-2017,Pro,2023-11-21,Americas,25,98.94,Active,No
CUS-2276,Basic,2023-02-20,APAC,34,50.0,Active,No
CUS-1456,Basic,2025-05-10,EMEA,7,46.49,Active,No
CUS-1816,Enterprise,2024-04-07,EMEA,21,590.01,Active,No
CUS-3318,Pro,2025-10-06,APAC,2,105.93,Active,No
CUS-1996,Basic,2023-01-15,EMEA,36,40.62,Active,No
CUS-2982,Basic,2023-10-04,APAC,0,35.92,Churned,No
CUS-1202,Enterprise,2025-10-18,EMEA,2,1237.34,Churned,Yes
CUS-1162,Enterprise,2025-11-06,Americas,1,300.0,Active,No
CUS-2580,Enterprise,2023-03-27,APAC,33,300.0,Active,No
CUS-3778,Basic,2024-10-02,EMEA,15,37.8,Active,No
CUS-3450,Pro,2024-06-20,EMEA,18,150.0,Active,No
CUS-1703,Basic,2024-11-19,APAC,13,35.69,Active,No
CUS-2501,Pro,2023-01-06,Americas,36,86.08,Active,No
CUS-2130,Enterprise,2025-10-14,Americas,2,1332.24,Active,No
CUS-3614,Pro,2025-02-03,Americas,11,112.12,Active,No
CUS-2022,Pro,2023-09-24,APAC,27,120.46,Active,No
CUS-2586,Enterprise,2025-05-23,APAC,7,445.99,Active,No
CUS-2956,Enterprise,2023-11-06,APAC,26,406.24,Active,No
CUS-3254,Pro,2025-06-10,APAC,6,150.0,Active,No
CUS-1035,Basic,2025-12-14,APAC,0,44.04,Churned,1
CUS-1776,Enterprise,2024-08-04,APAC,17,1076.3,Active,No
CUS-3557,Basic,2024-01-17,APAC,23,35.79,Active,No
CUS-2479,Basic,2025-07-13,EMEA,5,50.0,Active,No
CUS-2391,Enterprise,2023-09-01,Americas,28,358.7,Active,No
CUS-3140,Pro,2025-07-22,APAC,5,80.48,Active,No
CUS-2364,Basic,2025-12-28,EMEA,0,35.81,Active,No
CUS-3613,Basic,2024-01-01,APAC,24,22.99,Active,No
CUS-3825,Enterprise,2024-03-23,APAC,21,1505.7,Active,No
CUS-3042,Pro,2023-07-31,Americas,29,113.51,Active,No
CUS-1242,Pro,2024-11-02,EMEA,14,150.0,Active,No
CUS-3062,Basic,2023-07-01,APAC,30,26.76,Active,No
CUS-3364,Enterprise,2025-09-14,Americas,3,967.25,Active,No
CUS-1601,Basic,2024-01-26,APAC,23,42.0,Active,No
CUS-3436,Enterprise,2023-04-22,APAC,32,1711.42,Active,No
CUS-2298,Basic,2024-12-29,EMEA,0,29.18,Churned,No
CUS-3215,Enterprise,2024-05-31,APAC,19,1364.32,Active,No
CUS-3889,Basic,2025-07-23,APAC,5,47.32,Churned,Yes
CUS-3069,Basic,2023-12-17,APAC,24,27.79,Active,No
CUS-1647,Basic,2024-03-09,APAC,22,35.0,Active,No
CUS-2529,Basic,2023-11-20,APAC,25,38.36,Active,No
CUS-3880,Basic,2023-12-29,APAC,24,23.36,Active,No
CUS-2268,Enterprise,2025-06-18,Americas,6,1271.33,Active,No
CUS-2900,Basic,2025-06-27,EMEA,6,32.69,Active,0
CUS-1563,Pro,2025-10-22,EMEA,2,102.6,Churned,Yes
CUS-3735,Basic,2023-07-26,Americas,29,50.0,Active,No
CUS-1190,Basic,2024-01-31,APAC,23,33.05,Active,No
CUS-2807,Basic,2024-05-27,Americas,19,34.46,Active,No
CUS-1976,Pro,2023-09-20,APAC,27,80.0,Active,No
CUS-3748,Basic,2025-11-25,APAC,1,44.85,Churned,Yes
CUS-3048,Basic,2025-07-15,EMEA,5,36.33,Active,No
CUS-3559,Basic,2025-02-14,EMEA,10,39.05,Active,No
CUS-2083,Enterprise,2025-04-06,EMEA,8,1984.54,Active,No
CUS-1475,Basic,2024-10-26,Americas,14,20.0,Active,No
CUS-3905,Basic,2024-07-09,APAC,18,41.09,Churned,Yes
CUS-1748,Basic,2025-09-22,APAC,3,37.19,Active,No
CUS-3301,Enterprise,2024-10-07,APAC,15,741.48,Active,No
CUS-1022,Basic,2025-04-23,APAC,8,20.0,Churned,Yes
CUS-1460,Pro,2025-06-14,Americas,6,125.7,Active,No
CUS-2185,Basic,2025-10-13,APAC,2,20.0,Churned,Yes
CUS-3325,Basic,2023-06-06,APAC,31,48.27,Active,No
CUS-1956,Enterprise,2024-12-14,APAC,12,2000.0,Active,0
CUS-2216,Basic,2023-09-07,APAC,28,32.48,Active,No
CUS-3434,Basic,2024-05-22,APAC,19,35.24,Active,No
CUS-3854,Basic,2023-11-30,EMEA,25,27.44,Active,No
CUS-2516,Basic,2024-01-28,Americas,23,29.49,Active,No
CUS-3392,Pro,2024-04-29,EMEA,20,95.99,Active,No
CUS-1770,Pro,2025-01-06,,11,150.0,Active,No
CUS-2686,Basic,2024-03-23,Americas,21,50.0,Active,0
CUS-1131,Basic,2024-05-30,EMEA,19,35.77,Churned,Yes
CUS-3920,Pro,2024-01-21,EMEA,23,114.84,Active,No
CUS-3136,Basic,2024-08-30,APAC,16,28.2,Active,No
CUS-2483,Pro,2025-06-05,EMEA,6,118.3,Churned,No
CUS-1331,Pro,2025-11-26,Americas,1,89.48,Active,0
CUS-2239,Basic,2024-10-01,Americas,15,46.63,Active,No
CUS-1467,Pro,2025-01-26,EMEA,11,90.57,Active,No
CUS-3170,Basic,2024-02-18,Americas,22,26.02,Active,No
CUS-2639,Basic,2023-08-01,APAC,29,32.53,Active,No
CUS-2096,Basic,2024-02-16,Americas,22,26.82,Churned,Yes
CUS-2131,Enterprise,2025-04-28,EMEA,8,449.68,Active,No
CUS-2295,Basic,2025-06-09,EMEA,6,33.03,Active,No
CUS-1861,Pro,2024-07-29,APAC,17,82.05,Active,No
